Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_accident,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S002398    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,134404,Freixa                                            ,8,Dimecres,Dc,Laboral,2019,3,Març,27,22,Nit,Col.lisió lateral,427797.04 ,4583640.1 ,2.1350334931609654,41.39923393335435
2019S009695    ,4,Les Corts,21,Pedralbes,115400,Dalt (Llobregat)                                  ,K55       ,Dilluns,Dl,Laboral,2019,12,Desembre,16,18,Tarda,Abast multiple,425483.61 ,4582534.73,2.1074980277139614,41.389067132096656
2019S005292    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre                                     ,96,Dijous,Dj,Laboral,2019,7,Juliol,4,14,Tarda,Col.lisió lateral,427821,4583759.8 ,2.1353057967991744,41.40031416470175
2019S008187    ,4,Les Corts,21,Pedralbes,199400,Cavallers / Marquès de Mulhacén                   ,,Dimecres,Dc,Laboral,2019,10,Octubre,23,11,Matí,Col.lisió fronto-lateral,426159.3  ,4583044.36,2.1155166876693996,41.393719491731375
2019S000804    ,4,Les Corts,21,Pedralbes,199400,Marquès de Mulhacén                               ,41,Dimecres,Dc,Laboral,2019,1,Gener,30,20,Tarda,Col.lisió lateral,426171.27 ,4583018.9 ,2.115662960591645,41.393491287859085
2019S004994    ,4,Les Corts,20,la Maternitat i Sant Ramon,285002,Doctor Salvador Cardenal / Sabino Arana           ,,Dimecres,Dc,Laboral,2019,6,Juny,26,11,Matí,Xoc contra element estàtic,426875.38 ,4582174.64,2.124186378347602,41.38595189463696
2019S004332    ,4,Les Corts,20,la Maternitat i Sant Ramon,285002,Sabino Arana                                      ,34,Dilluns,Dl,Laboral,2019,6,Juny,3,14,Tarda,Col.lisió fronto-lateral,426902,4582173.41,2.1245048731322447,41.38594323937297
2019S002822    ,4,Les Corts,20,la Maternitat i Sant Ramon,84102,Collblanc                                         ,70-86     ,Dimecres,Dc,Laboral,2019,4,Abril,10,1,Nit,Abast,426196.96 ,4581068.66,2.1162081092074563,41.37592887156617
2019S010046    ,4,Les Corts,21,Pedralbes,101700,Doctor Ferran / Manila                            ,,Dimarts,Dm,Laboral,2019,12,Desembre,31,15,Tarda,Caiguda (dues rodes),426900.98 ,4582580.46,2.1244434885978234,41.389609236348385
2019S008991    ,4,Les Corts,21,Pedralbes,359200,Pedralbes                                         ,12,Dijous,Dj,Laboral,2019,11,Novembre,21,8,Matí,Atropellament,426600.23 ,4582486.4 ,2.1208580608112,41.38873466066691
2019S009058    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III                                        ,53,Divendres,Dv,Laboral,2019,11,Novembre,22,20,Tarda,Abast,427154.23 ,4581823.18,2.127563437217685,41.38281180565095
2019S005060    ,4,Les Corts,20,la Maternitat i Sant Ramon,701434,Carles III / Mejía Lequerica                      ,,Divendres,Dv,Laboral,2019,6,Juny,28,2,Nit,Caiguda (dues rodes),427133.55 ,4582038.85,2.127290165914674,41.38475236178428
2019S004808    ,4,Les Corts,20,la Maternitat i Sant Ramon,7258,Pau Gargallo / Martí i Franquès                   ,,Dimecres,Dc,Laboral,2019,6,Juny,19,17,Tarda,Atropellament,426394.27 ,4582008.64,2.1184530291167696,41.384412881688256
2019S003183    ,4,Les Corts,20,la Maternitat i Sant Ramon,7258,Martí i Franquès / Pau Gargallo                   ,,Dijous,Dj,Laboral,2019,4,Abril,25,21,Tarda,Col.lisió lateral,426394.27 ,4582008.64,2.1184530291167696,41.384412881688256
2019S009762    ,4,Les Corts,21,Pedralbes,144601,Diagonal / Albert Bastardas                       ,,Dimecres,Dc,Laboral,2019,12,Desembre,18,21,Tarda,Col.lisió fronto-lateral,425419.34 ,4581867.11,2.1068116938881274,41.38304828464599
2019S005885    ,4,Les Corts,21,Pedralbes,701267,B-20 (Besòs)                                      ,K50       ,Dimecres,Dc,Laboral,2019,7,Juliol,24,15,Tarda,Abast multiple,425208.78 ,4582104.27,2.104264436592859,41.385164678954176
2019S009777    ,4,Les Corts,20,la Maternitat i Sant Ramon,100708,Corts / Arístides Maillol                         ,,Dijous,Dj,Laboral,2019,12,Desembre,19,14,Tarda,Col.lisió lateral,426626.85 ,4581292.09,2.1213212444909306,41.377980558418535
2019S006657    ,4,Les Corts,21,Pedralbes,278302,Diagonal / Reina Maria Cristina                   ,,Dimarts,Dm,Laboral,2019,8,Agost,27,12,Matí,Col.lisió lateral,427207,4582445.17,2.128119642427498,41.38841853996631
2019S006748    ,4,Les Corts,21,Pedralbes,6404,Diagonal                                          ,712-716   ,Divendres,Dv,Laboral,2019,8,Agost,30,21,Tarda,Col.lisió lateral,425404.36 ,4581892.29,2.106629454110971,41.38327367632862
2019S000164    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,686,Dimarts,Dm,Laboral,2019,1,Gener,8,13,Matí,Abast multiple,426386.08 ,4582244.93,2.118326338203335,41.386540271008776
2019S008462    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal / John M. Keynes                         ,,Dissabte,Ds,Laboral,2019,11,Novembre,2,17,Tarda,Col.lisió fronto-lateral,426270.62 ,4582154.02,2.1169566315835624,41.38571090407994
2019S003725    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal                                          ,649-651   ,Dimecres,Dc,Laboral,2019,5,Maig,15,8,Matí,Abast,425960.22 ,4582013.24,2.1132618374542735,41.38441442637663
2019S005563    ,4,Les Corts,21,Pedralbes,701268,Colom                                             ,22,Dissabte,Ds,Laboral,2019,7,Juliol,13,18,Tarda,Altres,431442.72 ,4581217.69,2.1789157708943145,41.377735801094744
2019S006118    ,4,Les Corts,20,la Maternitat i Sant Ramon,244209,Joan XXIII                                        ,17,Dijous,Dj,Laboral,2019,8,Agost,1,9,Matí,Col.lisió lateral,426661.53 ,4581952.94,2.1216558401532346,41.383935662713085
2019S004110    ,4,Les Corts,21,Pedralbes,169023,Jordi Girona / John M. Keynes                     ,,Dimarts,Dm,Laboral,2019,5,Maig,28,10,Matí,Col.lisió lateral,426137.71 ,4582418.4 ,2.1153349041027747,41.38807982389486
2019S000436    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner / Adrià                                  ,,Dijous,Dj,Laboral,2019,1,Gener,17,14,Tarda,Abast,428172.44 ,4583900.58,2.1394928496308374,41.4016136165838
2019S009782    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes                                            ,317,Dijous,Dj,Laboral,2019,12,Desembre,19,15,Tarda,Caiguda (dues rodes),428585.03 ,4584020.96,2.144413962904414,41.40273462655583
2019S008591    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,90105,Copèrnic / Tavern                                 ,,Dimecres,Dc,Laboral,2019,11,Novembre,6,16,Tarda,Atropellament,428335.88 ,4583866.31,2.1414519542529904,41.40131956914161
2019S002197    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta                                           ,138-154   ,Dijous,Dj,Laboral,2019,3,Març,21,8,Matí,Col.lisió lateral,428606.09 ,4583724.16,2.1447009366652066,41.40006336692836
2019S007893    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta                                           ,9,Divendres,Dv,Laboral,2019,10,Octubre,11,16,Tarda,Caiguda interior vehicle,429457.17 ,4583311.11,2.1549293949402646,41.39641844326202
2019S009758    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes                                            ,182,Dimecres,Dc,Laboral,2019,12,Desembre,18,14,Tarda,Altres,429338.81 ,4583304.8 ,2.153514437789373,41.39635120527739
2019S002873    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,173304,Johann Sebastian Bach                             ,8,Dijous,Dj,Laboral,2019,4,Abril,11,14,Tarda,Col.lisió lateral,428094.92 ,4583169.96,2.1386524606994084,41.39502634676745
2019S002277    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,701433,General Mitre / Augusta                           ,,Dissabte,Ds,Laboral,2019,3,Març,23,13,Matí,Col.lisió lateral,427605.52 ,4583482.64,2.132761505073684,41.397798526713274
2019S002239    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55603,Calvet / Avenir                                   ,,Divendres,Dv,Laboral,2019,3,Març,22,12,Matí,Caiguda interior vehicle,428541.89 ,4583076.03,2.1440096030158475,41.394220261867645
2019S000753    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143507,Francesc Macià / Pau Casals                       ,,Dilluns,Dl,Laboral,2019,1,Gener,28,15,Tarda,Altres,428550.72 ,4582946.04,2.144130572206466,41.393050289634076
2019S001350    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143507,Pau Casals                                        ,5,Dimecres,Dc,Laboral,2019,2,Febrer,20,9,Matí,Col.lisió lateral,428451.87 ,4582967.08,2.142945810298734,41.393230986338374
2019S000345    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,23403,Aribau                                            ,221-223   ,Dilluns,Dl,Laboral,2019,1,Gener,14,1,Nit,Xoc contra element estàtic,428888.71 ,4583368.21,2.1481233814290652,41.396882575520436
2019S003164    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Muntaner / Augusta                                ,,Dijous,Dj,Laboral,2019,4,Abril,25,12,Matí,Caiguda (dues rodes),428473.45 ,4583594.92,2.143129646255485,41.398887560088426
2019S003581    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes                                            ,173,Divendres,Dv,Laboral,2019,5,Maig,10,0,Nit,Altres,429346.66 ,4583263.26,2.153613184817596,41.395977764306814
2019S009693    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal / Ganduxer                               ,,Dilluns,Dl,Laboral,2019,12,Desembre,16,21,Tarda,Col.lisió fronto-lateral,428145.43 ,4582763.57,2.13930487672144,41.39137071143338
2019S005233    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre / Augusta                           ,,Dimecres,Dc,Laboral,2019,7,Juliol,3,11,Matí,Caiguda interior vehicle,427605.52 ,4583482.64,2.132761505073684,41.397798526713274
2019S002328    ,5,Sarrià-Sant Gervasi,23,Sarrià,701268,Dalt (Besòs)                                      ,K69       ,Dilluns,Dl,Laboral,2019,3,Març,25,19,Tarda,Abast,426007.1  ,4583831.66,2.1135999878401446,41.40079625710702
2019S001434    ,5,Sarrià-Sant Gervasi,23,Sarrià,28000,Augusta / Margenat                                ,,Divendres,Dv,Laboral,2019,2,Febrer,22,16,Tarda,Col.lisió fronto-lateral,426603.85 ,4583960.83,2.1207223973720994,41.40201439282083
2019S000187    ,5,Sarrià-Sant Gervasi,23,Sarrià,107300,Eduardo Conde / Santa Amèlia                      ,,Dimecres,Dc,Laboral,2019,1,Gener,9,12,Matí,Atropellament,426637.44 ,4582929.88,2.1212492809642765,41.39273225057777
2019S005115    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Anglí / General Vives                             ,,Dissabte,Ds,Laboral,2019,6,Juny,29,9,Matí,Col.lisió lateral,426544.03 ,4584388.45,2.1199548737345544,41.4058602597908
2019S007362    ,5,Sarrià-Sant Gervasi,23,Sarrià,320908,Sarrià a Vallvidrera                              ,2,Dimarts,Dm,Laboral,2019,9,Setembre,24,21,Tarda,Caiguda (dues rodes),425496.37 ,4584609.29,2.1073950008175792,41.407752689569755
2019S000116    ,5,Sarrià-Sant Gervasi,23,Sarrià,173701,B-20 (Llobregat)                                  ,K65       ,Diumenge,Dg,Laboral,2019,1,Gener,6,11,Matí,Col.lisió lateral,425910.22 ,4583445.84,2.11248842763044,41.39731245925466
2019S002334    ,5,Sarrià-Sant Gervasi,23,Sarrià,334800,Terré / Anglí                                     ,,Dimarts,Dm,Laboral,2019,3,Març,26,7,Matí,Col.lisió lateral,426544.03 ,4584388.45,2.1199548737345544,41.4058602597908
2019S003612    ,5,Sarrià-Sant Gervasi,23,Sarrià,334800,Terré / Iradier                                   ,,Divendres,Dv,Laboral,2019,5,Maig,10,20,Tarda,Col.lisió lateral,426767.06 ,4584542.32,2.12260423671817,41.407266459470065
2019S006637    ,5,Sarrià-Sant Gervasi,23,Sarrià,339000,Martorell i Peña / Torras i Bages                 ,,Dilluns,Dl,Laboral,2019,8,Agost,26,15,Tarda,Atropellament,426443.78 ,4584363.76,2.118758633689432,41.40562871126445
2019S008630    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova                                          ,46-48     ,Dijous,Dj,Laboral,2019,11,Novembre,7,17,Tarda,Col.lisió lateral,427218.49 ,4584154.55,2.128051309623991,41.40381507956278
2019S007753    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta                                           ,320-322   ,Dilluns,Dl,Laboral,2019,10,Octubre,7,17,Tarda,Abast,427013,4583581.84,2.125662344366252,41.39863833038543
2019S008952    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Augusta / General Mitre                           ,,Dimecres,Dc,Laboral,2019,11,Novembre,20,7,Matí,Col.lisió lateral,427605.52 ,4583482.64,2.132761505073684,41.397798526713274
2019S001284    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,259705,Planella                                          ,21,Dilluns,Dl,Laboral,2019,2,Febrer,18,11,Matí,Caiguda (dues rodes),427009.66 ,4584462.41,2.125516067390301,41.40656884930126
2019S001284    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,259705,Planella                                          ,21,Dilluns,Dl,Laboral,2019,2,Febrer,18,11,Matí,Abast,427009.66 ,4584462.41,2.125516067390301,41.40656884930126
2019S009575    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,54906,Calatrava                                         ,83,Dijous,Dj,Laboral,2019,12,Desembre,12,17,Tarda,Col.lisió lateral,427134.74 ,4584017.54,2.127065991692099,41.40257350653635
2019S007772    ,5,Sarrià-Sant Gervasi,23,Sarrià,305201,Sant Joan Bosco / Manuel de Falla                 ,,Dimarts,Dm,Laboral,2019,10,Octubre,8,16,Tarda,Atropellament,427124.33 ,4583146.83,2.1270464176569686,41.39473053452673
2019S002179    ,5,Sarrià-Sant Gervasi,23,Sarrià,312808,Santa Amèlia / Osi                                ,,Dimecres,Dc,Laboral,2019,3,Març,20,16,Tarda,Col.lisió lateral,426854.08 ,4583076.5 ,2.123822593992931,41.39407253974274
2019S002530    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes                                            ,403-407   ,Dilluns,Dl,Laboral,2019,4,Abril,1,15,Tarda,Col.lisió lateral,428074.41 ,4584503.58,2.1382484755935818,41.40703575523475
2019S007129    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,B-20 (Llobregat)                                  ,K92       ,Dilluns,Dl,Laboral,2019,9,Setembre,16,7,Matí,Abast,427706.4  ,4585327.86,2.1337474210832608,41.41442655048487
2019S002450    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre                                     ,165-167   ,Divendres,Dv,Laboral,2019,3,Març,29,15,Tarda,Col.lisió lateral,428162.65 ,4584166.91,2.1393440916155027,41.404011441054244
2019S005492    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo                                          ,9,Dijous,Dj,Laboral,2019,7,Juliol,11,12,Matí,Atropellament,427909.49 ,4584942.06,2.136223257872291,41.410970122333005
2019S008253    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo                                          ,15,Divendres,Dv,Laboral,2019,10,Octubre,25,8,Matí,Atropellament,427870.6  ,4585014.45,2.1357493543371247,41.41161860700897
2019S005012    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Bellesguard                                       ,0,Dimarts,Dm,Laboral,2019,6,Juny,25,19,Tarda,Col.lisió fronto-lateral,427018.54 ,4584886.84,2.1255710383597815,41.41039226655843
2019S003445    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,B-20 (Besòs)                                      ,K80       ,Diumenge,Dg,Laboral,2019,5,Maig,5,18,Tarda,Abast multiple,426771.17 ,4584613.55,2.1226447728130906,41.407908363830764
2019S002159    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Dalt (Besòs)                                      ,E7        ,Dimecres,Dc,Laboral,2019,3,Març,20,7,Matí,Abast,427052.99 ,4584880.78,2.1259839089054413,41.4103408191606
2019S004932    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,279600,República Argentina / Ballester                   ,,Diumenge,Dg,Laboral,2019,6,Juny,23,20,Tarda,Col.lisió fronto-lateral,428836.52 ,4584632.61,2.1473502804630797,41.40826579142811
2019S003315    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre / Balmes                            ,,Dimarts,Dm,Laboral,2019,4,Abril,30,19,Tarda,Abast,428270.55 ,4584213.39,2.140629304608834,41.40443971117268
2019S007294    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre                                     ,174-176   ,Dissabte,Ds,Laboral,2019,9,Setembre,21,14,Tarda,Abast,428398.53 ,4584253.84,2.142155454688837,41.40481544911999
2019S000537    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre / Ganduxer                          ,,Dilluns,Dl,Laboral,2019,1,Gener,21,9,Matí,Col.lisió lateral,427714.85 ,4583654.89,2.134048619375621,41.3993597443056
2019S001201    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre / Mandri                            ,,Dijous,Dj,Laboral,2019,2,Febrer,14,21,Tarda,Col.lisió fronto-lateral,427891.79 ,4583865.87,2.136139904996307,41.401275844103246
2019S004648    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,271904,Putxet                                            ,2,Dijous,Dj,Laboral,2019,6,Juny,13,19,Tarda,Caiguda (dues rodes),428402.63 ,4584169.36,2.1422145078976196,41.40405494556852
2019S003016    ,6,Gràcia,28,Vallcarca i els Penitents,123408,República Argentina                               ,1,Dijous,Dj,Laboral,2019,4,Abril,18,11,Matí,Abast,428919.99 ,4584519.07,2.148362193179974,41.40725058826291
2019S008287    ,6,Gràcia,28,Vallcarca i els Penitents,279600,República Argentina                               ,34,Dissabte,Ds,Laboral,2019,10,Octubre,26,9,Matí,Abast,428818.3  ,4584682.96,2.147126382321877,41.408717653457344
2019S008150    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",700059,Església                                          ,76,Dilluns,Dl,Laboral,2019,10,Octubre,21,22,Nit,Xoc contra element estàtic,425481.26 ,4585983.86,2.1070446992677936,41.420131217041316
2019S006027    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo                           ,39-41     ,Dimarts,Dm,Laboral,2019,7,Juliol,30,11,Matí,Caiguda (dues rodes),426348.32 ,4585889.83,2.1174306651037282,41.41936440096773
